library_id	library_group
SRR2248721	core
SRR2248722	core
SRR2248742	core
SRR2248751	core
SRR2248752	core
SRR2248776	core
SRR2248777	core
SRR2248778	core
SRR2248810	core
SRR2248811	core
SRR2248814	core
SRR2248816	core
SRR2248824	core
SRR2248850	core
SRR2248858	core
SRR2248866	core
SRR2248892	core
SRR2248893	core
SRR2248894	core
SRR2248924	core
SRR2248946	core
SRR2248948	core
SRR2248950	core
SRR2248954	core
SRR2248964	core
SRR2248986	core
SRR2248993	core
SRR2249026	core
SRR2249029	core
SRR2249059	core
SRR2249084	core
SRR2249145	core
SRR2249149	core
SRR2249153	core
SRR2249160	core
SRR2249165	core
SRR2249166	core
SRR2249167	core
SRR2249168	core
SRR2249172	core
SRR2249173	core
SRR2249174	core
SRR2249175	core
SRR2249176	core
SRR2249178	core
SRR2249179	core
SRR2249182	core
SRR2249183	core
SRR2249184	core
SRR2249185	core
SRR2249186	core
SRR2249187	core
SRR2249188	core
SRR2249189	core
SRR2249190	core
SRR2249191	core
SRR2249193	core
SRR2249195	core
SRR2249196	core
SRR2249197	core
SRR2249198	core
SRR2249199	core
SRR2249200	core
SRR2249201	core
SRR2249203	core
SRR2249204	core
SRR2249206	core
SRR2249208	core
SRR2249209	core
SRR2249212	core
SRR2249213	core
SRR2249215	core
SRR2249217	core
SRR2249218	core
SRR2249219	core
SRR2249221	core
SRR2249222	core
SRR2249225	core
SRR2249226	core
SRR2249227	core
SRR2249228	core
SRR2249229	core
SRR2249231	core
SRR2249232	core
SRR2249234	core
SRR2249235	core
SRR2249236	core
SRR2249237	core
SRR2249239	core
SRR2249240	core
SRR2249241	core
SRR2249242	core
SRR2249243	core
SRR2249244	core
SRR2249246	core
SRR2249247	core
SRR2249248	core
SRR2249249	core
SRR2249250	core
SRR2249251	core
SRR2249252	core
SRR2249253	core
SRR2249255	core
SRR2249257	core
SRR2249258	core
SRR2249259	core
SRR2249260	core
SRR2249261	core
SRR2249262	core
SRR2249264	core
SRR2249265	core
SRR2249267	core
SRR2249268	core
SRR2249269	core
SRR2249270	core
SRR2249271	core
SRR2249272	core
SRR2249273	core
SRR2249274	core
SRR2249275	core
SRR2249276	core
SRR2249277	core
SRR2249278	core
SRR2249280	core
SRR2249281	core
SRR2249282	core
SRR2249283	core
SRR2249284	core
SRR2249285	core
SRR2249286	core
SRR2249288	core
SRR2249289	core
SRR2249290	core
SRR2249291	core
SRR2249293	core
SRR2249294	core
SRR2249295	core
SRR2249298	core
SRR2249299	core
SRR2249300	core
SRR2249301	core
SRR2249302	core
SRR2249303	core
SRR2249304	core
SRR2249306	core
SRR2249307	core
SRR2249308	core
SRR2249309	core
SRR2249310	core
SRR2249311	core
SRR2249312	core
SRR2249313	core
SRR2249314	core
SRR2249315	core
SRR2249316	core
SRR2249317	core
SRR2249318	core
SRR2249319	core
SRR2249320	core
SRR2249321	core
SRR2249322	core
SRR2249323	core
SRR2249324	core
SRR2249325	core
SRR2249326	core
SRR2249327	core
SRR2249328	core
SRR2249330	core
SRR2249331	core
SRR2249332	core
SRR2249333	core
SRR2249335	core
SRR2249337	core
SRR2249338	core
SRR2249339	core
SRR2249341	core
SRR2249342	core
SRR2249343	core
SRR2249344	core
SRR2249345	core
SRR2249346	core
SRR2249347	core
SRR2249348	core
SRR2249349	core
SRR2249350	core
SRR2249351	core
SRR2249352	core
SRR2249353	core
SRR2249355	core
SRR2249356	core
SRR2249357	core
SRR2249358	core
SRR2249359	core
SRR2249363	core
SRR2249364	core
SRR2249365	core
SRR2249366	core
SRR2249367	core
SRR2249369	core
SRR2249370	core
SRR2249372	core
SRR2249373	core
SRR2249374	core
SRR2249375	core
SRR2249376	core
SRR2249377	core
SRR2249379	core
SRR2249380	core
SRR2249382	core
SRR2249383	core
SRR2249384	core
SRR2249385	core
SRR2249386	core
SRR2249387	core
SRR2249388	core
SRR2249389	core
SRR2249390	core
SRR2249391	core
SRR2249392	core
SRR2249393	core
SRR2249394	core
SRR2249395	core
SRR2249396	core
SRR2249397	core
SRR2249399	core
SRR2249400	core
SRR2249401	core
SRR2249402	core
SRR2249403	core
SRR2249404	core
SRR2249407	core
SRR2249408	core
SRR2249409	core
SRR2249410	core
SRR2249411	core
SRR2249412	core
SRR2249413	core
SRR2249414	core
SRR2249415	core
SRR2249416	core
SRR2249417	core
SRR2249418	core
SRR2249419	core
SRR2249420	core
SRR2249422	core
SRR2249424	core
SRR2249426	core
SRR2249427	core
SRR2249429	core
SRR2249430	core
SRR2249431	core
SRR2249433	core
SRR2249434	core
SRR2249435	core
SRR2249438	core
SRR2249439	core
SRR2249440	core
SRR2249455	core
SRR2249477	core
SRR2249506	core
SRR2249507	core
SRR2249509	core
SRR2249510	core
SRR2249511	core
SRR2249512	core
SRR2249515	core
SRR2249516	core
SRR2249517	core
SRR2249518	core
SRR2249519	core
SRR2249521	core
SRR2249525	core
SRR2249529	core
SRR2249548	core
SRR2249554	core
SRR2249555	core
SRR2249559	core
SRR2249564	core
SRR2249565	core
SRR2249593	core
SRR2249601	core
SRR2249631	core
SRR2249632	core
SRR2249633	core
SRR2249637	core
SRR2249667	core
SRR2249719	core
SRR2249720	core
SRR2249758	core
SRR2249759	core
SRR2249760	core
SRR2249814	core
SRR2249815	core
SRR2249845	core
SRR2249846	core
SRR2249879	core
SRR2249880	core
SRR2249884	core
SRR2249890	core
SRR2249914	core
SRR2249915	core
SRR2249920	core
SRR2249978	core
SRR2250005	core
SRR2250006	core
SRR2250010	core
SRR2250011	core
SRR2250040	core
SRR2250041	core
SRR2250045	core
SRR2250049	core
SRR2250052	core
SRR2250054	core
SRR2250076	core
SRR2250078	core
SRR2250079	core
SRR2250097	core
SRR2250112	core
SRR2250113	core
SRR2250114	core
SRR2250118	core
SRR2250119	core
SRR2250198	core
SRR2250199	core
SRR2250200	core
SRR2250233	core
SRR2250234	core
SRR2250235	core
SRR2250236	core
SRR2250238	core
SRR2250239	core
SRR2250240	core
SRR2250247	core
SRR2250248	core
SRR2250249	core
SRR2250250	core
SRR2250251	core
SRR2250252	core
SRR2250253	core
SRR2250254	core
SRR2250255	core
SRR2250257	core
SRR2250258	core
SRR2250259	core
SRR2250260	core
SRR2250261	core
SRR2250262	core
SRR2250263	core
SRR2250264	core
SRR2250265	core
SRR2250266	core
SRR2250269	core
SRR2250270	core
SRR2250271	core
SRR2250272	core
SRR2250273	core
SRR2250274	core
SRR2250275	core
SRR2250276	core
SRR2250277	core
SRR2250278	core
SRR2250279	core
SRR2250280	core
SRR2250281	core
SRR2250282	core
SRR2250284	core
SRR2250285	core
SRR2250286	core
SRR2250287	core
SRR2250288	core
SRR2250289	core
SRR2250290	core
SRR2250291	core
SRR2250292	core
SRR2250295	core
SRR2250296	core
SRR2250298	core
SRR2250299	core
SRR2250300	core
SRR2250301	core
SRR2250302	core
SRR2250303	core
SRR2250304	core
SRR2250305	core
SRR2250306	core
SRR2250308	core
SRR2250309	core
SRR2250310	core
SRR2250311	core
SRR2250312	core
SRR2250314	core
SRR2250315	core
SRR2250316	core
SRR2250317	core
SRR2250318	core
SRR2250319	core
SRR2250320	core
SRR2250322	core
SRR2250324	core
SRR2250325	core
SRR2250327	core
SRR2250328	core
SRR2250329	core
SRR2250330	core
SRR2250332	core
SRR2250333	core
SRR2250336	core
SRR2250337	core
SRR2250338	core
SRR2250339	core
SRR2250341	core
SRR2250343	core
SRR2250344	core
SRR2250345	core
SRR2250346	core
SRR2250347	core
SRR2250348	core
SRR2250350	core
SRR2250351	core
SRR2250352	core
SRR2250353	core
SRR2250354	core
SRR2250356	core
SRR2250357	core
SRR2250358	core
SRR2250359	core
SRR2250360	core
SRR2250361	core
SRR2250362	core
SRR2250363	core
SRR2250364	core
SRR2250365	core
SRR2250368	core
SRR2250369	core
SRR2250370	core
SRR2250371	core
SRR2250373	core
SRR2250374	core
SRR2250375	core
SRR2250376	core
SRR2250377	core
SRR2250378	core
SRR2250379	core
SRR2250380	core
SRR2250381	core
SRR2250382	core
SRR2250383	core
SRR2250390	core
SRR2250391	core
SRR2250392	core
SRR2250393	core
SRR2250395	core
SRR2250396	core
SRR2250397	core
SRR2250398	core
SRR2250399	core
SRR2250400	core
SRR2250401	core
SRR2250402	core
SRR2250403	core
SRR2250404	core
SRR2250406	core
SRR2250407	core
SRR2250408	core
SRR2250409	core
SRR2250411	core
SRR2250412	core
SRR2250413	core
SRR2250415	core
SRR2250417	core
SRR2250433	core
SRR2250434	core
SRR2250435	core
SRR2250436	core
SRR2250437	core
SRR2250438	core
SRR2250439	core
SRR2250441	core
SRR2250442	core
SRR2250443	core
SRR2250444	core
SRR2250446	core
SRR2250447	core
SRR2250448	core
SRR2250449	core
SRR2250450	core
SRR2250451	core
SRR2250452	core
SRR2250453	core
SRR2250454	core
SRR2250455	core
SRR2250456	core
SRR2250457	core
SRR2250458	core
SRR2250459	core
SRR2250461	core
SRR2250462	core
SRR2250463	core
SRR2250464	core
SRR2250465	core
SRR2250468	core
SRR2250469	core
SRR2250470	core
SRR2250475	core
SRR2250476	core
SRR2250477	core
SRR2250478	core
SRR2250479	core
SRR2250480	core
SRR2250481	core
SRR2250482	core
SRR2250483	core
SRR2250484	core
SRR2250485	core
SRR2250486	core
SRR2250487	core
SRR2250488	core
SRR2250489	core
SRR2250490	core
SRR2250491	core
SRR2250492	core
SRR2250494	core
SRR2250495	core
SRR2250497	core
SRR2250498	core
SRR2250499	core
SRR2250500	core
SRR2250501	core
SRR2250502	core
SRR2250504	core
SRR2250505	core
SRR2250506	core
SRR2250509	core
SRR2250510	core
SRR2250511	core
SRR2250512	core
SRR2250513	core
SRR2250514	core
SRR2250515	core
SRR2250516	core
SRR2250518	core
SRR2250519	core
SRR2250520	core
SRR2250521	core
SRR2250522	core
SRR2250523	core
SRR2250524	core
SRR2250525	core
SRR2250527	core
SRR2250528	core
SRR2250529	core
SRR2250530	core
SRR2250531	core
SRR2250533	core
SRR2250534	core
SRR2250535	core
SRR2250537	core
SRR2250538	core
SRR2250539	core
SRR2250540	core
SRR2250542	core
SRR2250544	core
SRR2250545	core
SRR2250546	core
SRR2250547	core
SRR2250548	core
SRR2250550	core
SRR2250551	core
SRR2250552	core
SRR2250553	core
SRR2250555	core
SRR2250557	core
SRR2250558	core
SRR2250560	core
SRR2250561	core
SRR2250562	core
SRR2250563	core
SRR2250564	core
SRR2250565	core
SRR2250566	core
SRR2250567	core
SRR2250568	core
SRR2250569	core
SRR2250570	core
SRR2250571	core
SRR2250572	core
SRR2250574	core
SRR2250575	core
SRR2250577	core
SRR2250578	core
SRR2250580	core
SRR2250581	core
SRR2250582	core
SRR2250583	core
SRR2250584	core
SRR2250585	core
SRR2250586	core
SRR2250587	core
SRR2250589	core
SRR2250591	core
SRR2250594	core
SRR2250595	core
SRR2250597	core
SRR2250598	core
SRR2250599	core
SRR2250600	core
SRR2250601	core
SRR2250602	core
SRR2250603	core
SRR2250605	core
SRR2250606	core
SRR2250607	core
SRR2250608	core
SRR2250609	core
SRR2250610	core
SRR2250612	core
SRR2250613	core
SRR2250614	core
SRR2250615	core
SRR2250616	core
SRR2250617	core
SRR2250618	core
SRR2250619	core
SRR2250620	core
SRR2250622	core
SRR2250623	core
SRR2250624	core
SRR2250625	core
SRR2250626	core
SRR2250630	core
SRR2250631	core
SRR2250632	core
SRR2250634	core
SRR2250635	core
SRR2250637	core
SRR2250638	core
SRR2250639	core
SRR2250640	core
SRR2250641	core
SRR2250645	core
SRR2250647	core
SRR2250648	core
SRR2250649	core
SRR2250651	core
SRR2250652	core
SRR2250653	core
SRR2250654	core
SRR2250655	core
SRR2250656	core
SRR2250657	core
SRR2250658	core
SRR2250659	core
SRR2250660	core
SRR2250661	core
SRR2250662	core
SRR2250663	core
SRR2250664	core
SRR2250665	core
SRR2250667	core
SRR2250668	core
SRR2250669	core
SRR2250670	core
SRR2250739	core
SRR2250741	core
SRR2250746	core
SRR2250805	core
SRR2250806	core
SRR2250849	core
SRR2250853	core
SRR2250854	core
SRR2250897	core
SRR2250908	core
SRR2250909	core
SRR2250942	core
SRR2250943	core
SRR2250944	core
SRR2250948	core
SRR2250953	core
SRR2250980	core
SRR2250983	core
SRR2251007	core
SRR2251008	core
SRR2251009	core
SRR2251010	core
SRR2251011	core
SRR2251017	core
SRR2251021	core
SRR2251025	core
SRR2251029	core
SRR2251076	core
SRR2251077	core
SRR2251105	core
SRR2251112	core
SRR2251135	core
SRR2251136	core
SRR2251140	core
SRR2251141	core
SRR2251142	core
SRR2251154	core
SRR2251188	core
SRR2251189	core
SRR2251221	core
SRR2251246	core
SRR2251251	core
SRR2251252	core
SRR2251275	core
SRR2251279	core
SRR2251280	core
SRR2251281	core
SRR2251282	core
SRR2251340	core
SRR2251345	core
SRR2251368	core
SRR2251369	core
SRR2251370	core
SRR2251378	core
SRR2251399	core
SRR2251400	core
SRR2251405	core
SRR2251474	core
SRR2251491	core
SRR2251498	core
SRR2251500	core
SRR2251528	core
SRR2251534	core
SRR2251538	core
SRR2251542	core
SRR2251543	core
SRR2251545	core
SRR2251576	core
SRR2251577	core
SRR2251578	core
SRR2251579	core
SRR2251580	core
SRR2251581	core
SRR2251586	core
SRR2251587	core
SRR2251589	core
SRR2251591	core
SRR2251592	core
SRR2251593	core
SRR2251594	core
SRR2251595	core
SRR2251596	core
SRR2251597	core
SRR2251598	core
SRR2251599	core
SRR2251600	core
SRR2251601	core
SRR2251602	core
SRR2251603	core
SRR2251604	core
SRR2251605	core
SRR2251607	core
SRR2251609	core
SRR2251611	core
SRR2251612	core
SRR2251613	core
SRR2251614	core
SRR2251615	core
SRR2251616	core
SRR2251617	core
SRR2251618	core
SRR2251619	core
SRR2251621	core
SRR2251622	core
SRR2251623	core
SRR2251624	core
SRR2251626	core
SRR2251628	core
SRR2251629	core
SRR2251630	core
SRR2251631	core
SRR2251632	core
SRR2251633	core
SRR2251635	core
SRR2251636	core
SRR2251637	core
SRR2251638	core
SRR2251639	core
SRR2251640	core
SRR2251641	core
SRR2251642	core
SRR2251643	core
SRR2251645	core
SRR2251646	core
SRR2251647	core
SRR2251648	core
SRR2251649	core
SRR2251650	core
SRR2251652	core
SRR2251653	core
SRR2251654	core
SRR2251655	core
SRR2251658	core
SRR2251660	core
SRR2251662	core
SRR2251663	core
SRR2251664	core
SRR2251665	core
SRR2251666	core
SRR2251667	core
SRR2251669	core
SRR2251670	core
SRR2342039	core
SRR341581	core
SRR341582	core
SRR341583	core
SRR341584	core
SRR341585	core
SRR341586	core
SRR341587	core
SRR341588	core
SRR341589	core
SRR341590	core
SRR341591	core
SRR341592	core
SRR341593	core
SRR341594	core
SRR341595	core
SRR341596	core
SRR341597	core
SRR341598	core
SRR341599	core
SRR341600	core
SRR341601	core
SRR341602	core
SRR341603	core
SRR341604	core
SRR341605	core
SRR341606	core
SRR341607	core
SRR341608	core
SRR341609	core
SRR341610	core
SRR341611	core
SRR341612	core
SRR341613	core
SRR341614	core
SRR341615	core
SRR341616	core
SRR341617	core
SRR341618	core
SRR341619	core
SRR341620	core
SRR341621	core
SRR341622	core
SRR341623	core
SRR341624	core
SRR341625	core
SRR341626	core
SRR341627	core
SRR341628	core
SRR341629	core
SRR341630	core
SRR341631	core
SRR341632	core
SRR341633	core
SRR341634	core
SRR341635	core
SRR341636	core
SRR341637	core
SRR341638	core
SRR341639	core
SRR341640	core
SRR341641	core
SRR341642	core
SRR341643	core
SRR341644	core
SRR341645	core
SRR341646	core
SRR341647	core
SRR341648	core
SRR341649	core
SRR341650	core
SRR341651	core
SRR341652	core
SRR341653	core
SRR341654	core
SRR341655	core
SRR341656	core
SRR341657	core
SRR341658	core
SRR341659	core
SRR341660	core
SRR341661	core
SRR341662	core
SRR341663	core
SRR341664	core
SRR341665	core
SRR341666	core
SRR341667	core
SRR341668	core
SRR341669	core
SRR341670	core
SRR341671	core
SRR341672	core
SRR341673	core
SRR341674	core
SRR341675	core
SRR341676	core
SRR341677	core
SRR341678	core
SRR341679	core
SRR341680	core
SRR341681	core
SRR341682	core
SRR341683	core
SRR341684	core
SRR341685	core
SRR341686	core
SRR341687	core
SRR341688	core
SRR341689	core
SRR341690	core
SRR341691	core
SRR341692	core
SRR341693	core
SRR341694	core
SRR341695	core
SRR341696	core
SRR341697	core
SRR341698	core
SRR341699	core
SRR341700	core
SRR341701	core
SRR341702	core
SRR341703	core
SRR341704	core
SRR341705	core
SRR341706	core
SRR341707	core
SRR341708	core
SRR341709	core
SRR341710	core
SRR341711	core
SRR341712	core
SRR341713	core
SRR341714	core
SRR341715	core
SRR341716	core
SRR341717	core
SRR341718	core
SRR341719	core
SRR341720	core
SRR341721	core
SRR341722	core
SRR341723	core
SRR341724	core
SRR341725	core
SRR346652	core
SRR346653	core
SRR346654	core
SRR346656	core
SRR346657	core
SRR346658	core
SRR346659	core
SRR346660	core
SRR346661	core
SRR346662	core
SRR346663	core
SRR346664	core
SRR346665	core
SRR346666	core
SRR346667	core
SRR346668	core
SRR346669	core
SRR346670	core
SRR346671	core
SRR346672	core
SRR346673	core
SRR346674	core
SRR346675	core
SRR346676	core
SRR346677	core
SRR346678	core
SRR346679	core
SRR346680	core
SRR346681	core
SRR346682	core
SRR346683	core
SRR346684	core
SRR346685	core
SRR346686	core
SRR346687	core
SRR346688	core
SRR346689	core
SRR346690	core
SRR346691	core
SRR346692	core
SRR346693	core
SRR346694	core
SRR346695	core
SRR346696	core
SRR346698	core
SRR346699	core
SRR346700	core
SRR346701	core
SRR346702	core
SRR346703	core
SRR346704	core
SRR346705	core
SRR346706	core
SRR346707	core
SRR346708	core
SRR346709	core
SRR346710	core
SRR346711	core
SRR346712	core
SRR346713	core
SRR346714	core
SRR346715	core
SRR346716	core
SRR346717	core
SRR353616	core
SRR353617	core
SRR353618	core
SRR353620	core
SRR353621	core
SRR353622	core
SRR353623	core
SRR353624	core
SRR353625	core
SRR353626	core
SRR353627	core
SRR353628	core
SRR353629	core
SRR353631	core
SRR353632	core
SRR353633	core
SRR3726335	core
SRR3726336	core
SRR3726337	core
SRR3726338	core
SRR3726339	core
SRR3726342	core
SRR3726343	core
SRR3726344	core
SRR3726345	core
SRR3726346	core
SRR3726347	core
SRR3726348	core
SRR3726349	core
SRR3726350	core
SRR3726351	core
SRR3726352	core
SRR3726353	core
SRR3726354	core
SRR3726355	core
SRR3726356	core
SRR3726357	core
SRR3726358	core
SRR3726359	core
SRR3726360	core
SRR3726361	core
SRR3726362	core
SRR3726363	core
SRR3726364	core
SRR3726365	core
SRR3726366	core
SRR3726367	core
SRR3726368	core
SRR3726369	core
SRR3726370	core
SRR3726371	core
SRR3726372	core
SRR3726373	core
SRR3726374	core
SRR3726375	core
SRR3726376	core
SRR3726377	core
SRR3726378	core
SRR3726379	core
SRR3726380	core
SRR3726381	core
SRR3992955	core
SRR3992956	core
SRR3992957	core
SRR3992958	core
SRR3992959	core
SRR3992960	core
SRR3992961	core
SRR3992962	core
SRR3992963	core
SRR3992964	core
SRR3992965	core
SRR3992966	core
SRR3992967	core
SRR3992968	core
SRR3992969	core
SRR3992970	core
SRR3992971	core
SRR3992972	core
SRR3992973	core
SRR3992974	core
SRR3992975	core
SRR3992976	core
SRR3992977	core
SRR3992978	core
SRR3992979	core
SRR3992980	core
SRR3992981	core
SRR3992982	core
SRR3992983	core
SRR3992984	core
SRR3992985	core
SRR3992986	core
SRR3992987	core
SRR3992988	core
SRR3992989	core
SRR3992990	core
SRR3992991	core
SRR3992992	core
SRR3992993	core
SRR3992994	core
SRR3992995	core
SRR3992996	core
SRR3992997	core
SRR3992998	core
SRR3992999	core
SRR3993000	core
SRR3993001	core
SRR3993002	core
SRR3993003	core
SRR3993004	core
SRR3993005	core
SRR3993006	core
SRR3993007	core
SRR3993008	core
SRR3993009	core
SRR3993010	core
SRR3993011	core
SRR3993012	core
SRR3993013	core
SRR3993014	core
SRR3993015	core
SRR3993016	core
SRR3993017	core
SRR3993018	core
SRR3993019	core
SRR3993020	core
SRR3993021	core
SRR3993022	core
SRR3993023	core
SRR3993024	core
SRR3993025	core
SRR3993026	core
SRR3993027	core
SRR3993028	core
SRR3993029	core
SRR3993030	core
SRR3993031	core
SRR3993032	core
SRR3993033	core
SRR3993034	core
SRR3993035	core
SRR3993036	core
SRR3993037	core
SRR3993038	core
SRR3993039	core
SRR3993040	core
SRR3993041	core
SRR3993042	core
SRR3993043	core
SRR3993044	core
SRR3993045	core
SRR3993046	core
SRR3993047	core
SRR3993048	core
SRR3993049	core
SRR3993050	core
SRR3993051	core
SRR3993052	core
SRR3993053	core
SRR3993054	core
SRR3993055	core
SRR3993056	core
SRR3993057	core
SRR3993058	core
SRR3993059	core
SRR3993060	core
SRR3993061	core
SRR3993062	core
SRR3993063	core
SRR3993064	core
SRR4052021	core
SRR4052022	core
SRR4052023	core
SRR4052024	core
SRR4052025	core
SRR4052026	core
SRR4052027	core
SRR4052028	core
SRR4052030	core
SRR4052031	core
SRR4052033	core
SRR4052034	core
SRR4052036	core
SRR4052037	core
SRR4052038	core
SRR4052039	core
SRR4052040	core
SRR4052041	core
SRR4052042	core
SRR4052043	core
SRR4052044	core
SRR413673	core
SRR413674	core
SRR413675	core
SRR413676	core
SRR413677	core
SRR413680	core
SRR413686	core
SRR413694	core
SRR413700	core
SRR413708	core
SRR413714	core
SRR413721	core
SRR413728	core
SRR413733	core
SRR413734	core
SRR413735	core
SRR413736	core
SRR413737	core
SRR413738	core
SRR413739	core
SRR413740	core
SRR413741	core
SRR413742	core
SRR413743	core
SRR413744	core
SRR413745	core
SRR413746	core
SRR413747	core
SRR413748	core
SRR413749	core
SRR413750	core
SRR413751	core
SRR413752	core
SRR413754	core
SRR413755	core
SRR413756	core
SRR413757	core
SRR413758	core
SRR413759	core
SRR413760	core
SRR413761	core
SRR413762	core
SRR413763	core
SRR413764	core
SRR413765	core
SRR413766	core
SRR413767	core
SRR413768	core
SRR413769	core
SRR413770	core
SRR413771	core
SRR413772	core
SRR413773	core
SRR4305031	core
SRR4305032	core
SRR4305033	core
SRR4305034	core
SRR4305035	core
SRR4305036	core
SRR4305037	core
SRR4305038	core
SRR4305039	core
SRR4305040	core
SRR4305041	core
SRR4305042	core
SRR4305043	core
SRR4305044	core
SRR4305045	core
SRR4305046	core
SRR4305047	core
